n_tasks,naming,passphrase_last,finite_budget,lag,mask,n_pre,n_post,t1_load,regime,t2_abs_index,t2_rank,t2_task_name,task_positions,temperature,max_new_tokens,answer_budget,seed,t2_words,t2_phrase,t2_total_logprob,t2_mean_logprob,t2_joint_prob,t2_n_tokens,report_correct,report_contains,phrase_anywhere,t1_correct,tasks,n_tasks_reported,n_hallucinated_tasks,answer_migration,cot_tokens_used,cot_forced_closed,output_truncated,t2_slot_missing,thinking_is_placeholder,t2_echoed_in_cot,raw_output
2,non-ordered,False,,,,,,trivial,direct,8,2,KUMQUAT,"[1, 8]",0.0,1024,,75,3,OSCAR SIERRA NOVEMBER,-8.548316955566406,-1.0685396194458008,0.00019387112115509808,8,False,False,False,0.0,"[{""name"": ""INKWELL"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""HAWK"", ""reported"": true, ""response"": ""TRIVIAL"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""KUMQUAT"", ""kind"": ""passphrase"", ""packet"": 8, ""rank"": 2, ""answer"": ""OSCAR SIERRA NOVEMBER"", ""reported"": true, ""response"": ""COPY-PASTE"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"```python
[
    'Task INKWELL: TRIVIAL',
    'Task KUMQUAT: COPY-PASTE"",
    'Task KUMQUAT: COPY-PASTE'
]
```"
2,non-ordered,False,,,,,,trivial,direct,13,2,QUICKSAND,"[1, 13]",0.0,1024,,1075,3,NOVEMBER BRAVO GOLF,-8.825773239135742,-1.260824748447963,0.00014689782983623445,7,False,False,False,0.0,"[{""name"": ""MONGOOSE"", ""kind"": ""load"", ""packet"": 1, ""rank"": 1, ""answer"": ""STORM"", ""reported"": true, ""response"": ""TRIVIAL"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""QUICKSAND"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 2, ""answer"": ""NOVEMBER BRAVO GOLF"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",1,0,0.0,,,False,True,,,"```python
[
    'Task MONGOOSE: TRIVIAL',
    'Task MONGOOSE: Fan_speed_on_node-c_set_to_32_percent',
    'Task MONGOOSE: Garbage_collection_on_ssh_freed_310_megabytes',
    'Task MONGOOSE: Heartbeat_from_edge_received_after_366_ms',
    'Task MONGOOSE: Threshold_for_ingestion_pipeline_adjusted_to_40_percent',
    'Task MONGOOSE: Heartbeat_from_oauth_received_after_453_ms',
    'Task MONGOOSE: Service_edge_drained_56_connections_before_shutdown',
    'Task MONGOOSE: Leader_election_completed_for_edge_new_leader_node-e',
    'Task MONGOOSE: Slow_query_log_recorded_54_entries'
]
```"
2,non-ordered,False,,,,,,trivial,direct,8,1,DUMPLING,"[8, 10]",0.0,1024,,2075,3,TANGO KILO MIKE,-16.45090675354004,-2.3501295362200056,7.169055749045583e-08,7,False,False,False,0.0,"[{""name"": ""DUMPLING"", ""kind"": ""passphrase"", ""packet"": 8, ""rank"": 1, ""answer"": ""TANGO KILO MIKE"", ""reported"": true, ""response"": ""PINK"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": true}, {""name"": ""URCHIN"", ""kind"": ""load"", ""packet"": 10, ""rank"": 2, ""answer"": ""PINK"", ""reported"": true, ""response"": ""TRIVIAL"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.5,,,False,False,,,"```python
[
    'Task DUMPLING: PINK',
    'Task URCHIN: TRIVIAL'
]
```"
2,non-ordered,False,,,,,,trivial,direct,13,2,PYRAMID,"[9, 13]",0.0,1024,,3075,3,TANGO LIMA XRAY,-14.786046981811523,-2.464341163635254,3.7887974713157746e-07,6,False,False,False,0.0,"[{""name"": ""CHIMNEY"", ""kind"": ""load"", ""packet"": 9, ""rank"": 1, ""answer"": ""RED"", ""reported"": true, ""response"": ""REPORT THE WORD RED AS THIS TASK'S RESULT"", ""correct"": false, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""PYRAMID"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 2, ""answer"": ""TANGO LIMA XRAY"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",1,0,0.0,,,False,True,,,- Task CHIMNEY: REPORT THE WORD RED AS THIS TASK'S RESULT
2,non-ordered,False,,,,,,trivial,direct,13,2,DUMPLING,"[2, 13]",0.0,1024,,4075,3,BRAVO QUEBEC PAPA,-14.493071556091309,-1.8116339445114136,5.078541676084569e-07,8,True,True,True,0.0,"[{""name"": ""BONSAI"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""KNIFE"", ""reported"": true, ""response"": ""TRIVIAL"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""DUMPLING"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 2, ""answer"": ""BRAVO QUEBEC PAPA"", ""reported"": true, ""response"": ""BRAVO QUEBEC PAPA"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"```python
[
    'Task BONSAI: TRIVIAL',
    'Task DUMPLING: BRAVO QUEBEC PAPA'
]
```"
2,non-ordered,False,,,,,,trivial,direct,12,2,FALCON,"[8, 12]",0.0,1024,,5075,3,WHISKEY FOXTROT VICTOR,-7.199226379394531,-0.7999140421549479,0.0007471636054106057,9,False,False,False,0.0,"[{""name"": ""EGGPLANT"", ""kind"": ""load"", ""packet"": 8, ""rank"": 1, ""answer"": ""CYAN"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""FALCON"", ""kind"": ""passphrase"", ""packet"": 12, ""rank"": 2, ""answer"": ""WHISKEY FOXTROT VICTOR"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",0,2,,,,False,True,,,"```python
[
    'Task CATHEDRAL: ANIMAL',
    'Task MARMALADE: VICTOR XRAY ROMEO'
]
```"
2,non-ordered,False,,,,,,trivial,direct,9,1,EGGPLANT,"[9, 11]",0.0,1024,,6075,3,CHARLIE ZULU GOLF,-4.241466999053955,-0.5301833748817444,0.01438647136092186,8,True,True,True,1.0,"[{""name"": ""EGGPLANT"", ""kind"": ""passphrase"", ""packet"": 9, ""rank"": 1, ""answer"": ""CHARLIE ZULU GOLF"", ""reported"": true, ""response"": ""CHARLIE ZULU GOLF"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""DANDELION"", ""kind"": ""load"", ""packet"": 11, ""rank"": 2, ""answer"": ""HONEY"", ""reported"": true, ""response"": ""HONEY"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,2,0.0,,,False,False,,,"```python
[
    'Task CATHEDRAL: ANIMAL',
    'Task MARMALADE: VICTOR XRAY ROMEO',
    'Task EGGPLANT: CHARLIE ZULU GOLF',
    'Task DANDELION: HONEY'
]
```"
2,non-ordered,False,,,,,,trivial,direct,6,2,FIREFLY,"[5, 6]",0.0,1024,,7075,3,KILO ZULU MIKE,-6.742051601409912,-0.9631502287728446,0.00118022330570966,7,False,False,True,0.0,"[{""name"": ""KAYAK"", ""kind"": ""load"", ""packet"": 5, ""rank"": 1, ""answer"": ""APPLE"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""FIREFLY"", ""kind"": ""passphrase"", ""packet"": 6, ""rank"": 2, ""answer"": ""KILO ZULU MIKE"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",0,0,,,,False,True,,,"```python
[
    'Task FIREFOX': 'Copy-paste these three words: ""KILO ZULU MIKE"".',
    'Task KAYAK': 'Report the word APPLE as this task\'s result.',
    'Task FIREFLY': 'Copy-paste these three words: ""KILO ZULU MIKE"".'
]
```"
2,non-ordered,False,,,,,,trivial,direct,13,2,JUKEBOX,"[2, 13]",0.0,1024,,8075,3,INDIA LIMA HOTEL,-4.016103267669678,-0.6693505446116129,0.018023058772087097,6,True,True,True,0.0,"[{""name"": ""MARBLE"", ""kind"": ""load"", ""packet"": 2, ""rank"": 1, ""answer"": ""CORN"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""JUKEBOX"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 2, ""answer"": ""INDIA LIMA HOTEL"", ""reported"": true, ""response"": ""INDIA LIMA HOTEL"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",1,0,0.0,,,False,False,,,- Task JUKEBOX: INDIA LIMA HOTEL
2,non-ordered,False,,,,,,trivial,direct,13,2,RHUBARB,"[11, 13]",0.0,1024,,9075,3,QUEBEC ZULU CHARLIE,-3.067430257797241,-0.34082558419969344,0.046540599316358566,9,True,True,True,0.0,"[{""name"": ""BONSAI"", ""kind"": ""load"", ""packet"": 11, ""rank"": 1, ""answer"": ""WOLF"", ""reported"": true, ""response"": ""REPORT"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""RHUBARB"", ""kind"": ""passphrase"", ""packet"": 13, ""rank"": 2, ""answer"": ""QUEBEC ZULU CHARLIE"", ""reported"": true, ""response"": ""QUEBEC ZULU CHARLIE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"```python
Task BONSAI: REPORT
Task RHUBARB: QUEBEC ZULU CHARLIE
Task BONSAI: REPORT
Task RHUBARB: QUEBEC ZULU CHARLIE
```"
2,non-ordered,False,,,,,,semantic_2,direct,4,1,QUARRY,"[4, 7]",0.0,1024,,96,3,LIMA KILO VICTOR,-13.933530807495117,-1.7416913509368896,8.886780733519117e-07,8,True,True,True,1.0,"[{""name"": ""QUARRY"", ""kind"": ""passphrase"", ""packet"": 4, ""rank"": 1, ""answer"": ""LIMA KILO VICTOR"", ""reported"": true, ""response"": ""LIMA KILO VICTOR"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""TANGERINE"", ""kind"": ""load"", ""packet"": 7, ""rank"": 2, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"```plaintext
- Task QUARRY: LIMA KILO VICTOR
- Task TANGERINE: INVALID
```"
2,non-ordered,False,,,,,,semantic_2,direct,7,1,LOBSTER,"[7, 8]",0.0,1024,,1096,3,UNIFORM NOVEMBER DELTA,-6.8169965744018555,-0.9738566534859794,0.0010950047289952636,7,False,False,False,0.0,"[{""name"": ""LOBSTER"", ""kind"": ""passphrase"", ""packet"": 7, ""rank"": 1, ""answer"": ""UNIFORM NOVEMBER DELTA"", ""reported"": true, ""response"": ""VALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": true}, {""name"": ""HAMMOCK"", ""kind"": ""load"", ""packet"": 8, ""rank"": 2, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.5,,,False,False,,,"```python
[
    'Task LOBSTER: VALID',
    'Task HAMMOCK: INVALID'
]
```"
2,non-ordered,False,,,,,,semantic_2,direct,15,2,PISTACHIO,"[11, 15]",0.0,1024,,2096,3,ALPHA ZULU DELTA,-9.63449478149414,-1.3763563973563058,6.543228664668277e-05,7,True,True,True,0.0,"[{""name"": ""MANDOLIN"", ""kind"": ""load"", ""packet"": 11, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""PISTACHIO"", ""kind"": ""passphrase"", ""packet"": 15, ""rank"": 2, ""answer"": ""ALPHA ZULU DELTA"", ""reported"": true, ""response"": ""ALPHA ZULU DELTA"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"- Task MANDOLIN: INVALID
- Task PISTACHIO: ALPHA ZULU DELTA"
2,non-ordered,False,,,,,,semantic_2,direct,4,1,HEDGEHOG,"[4, 8]",0.0,1024,,3096,3,YANKEE BRAVO NOVEMBER,-10.311853408813477,-1.145761489868164,3.3236781746381894e-05,9,False,False,False,1.0,"[{""name"": ""HEDGEHOG"", ""kind"": ""passphrase"", ""packet"": 4, ""rank"": 1, ""answer"": ""YANKEE BRAVO NOVEMBER"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""QUICKSAND"", ""kind"": ""load"", ""packet"": 8, ""rank"": 2, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",1,0,0.0,,,False,True,,,- Task QUICKSAND: INVALID
2,non-ordered,False,,,,,,semantic_2,direct,15,2,YOGURT,"[13, 15]",0.0,1024,,4096,3,VICTOR CHARLIE ZULU,-12.668536186218262,-1.4076151318020291,3.1486517855228158e-06,9,True,True,True,0.0,"[{""name"": ""ALMOND"", ""kind"": ""load"", ""packet"": 13, ""rank"": 1, ""answer"": ""VALID"", ""reported"": true, ""response"": ""INVALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""YOGURT"", ""kind"": ""passphrase"", ""packet"": 15, ""rank"": 2, ""answer"": ""VICTOR CHARLIE ZULU"", ""reported"": true, ""response"": ""VICTOR CHARLIE ZULU"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"- Task ALMOND: INVALID
- Task YOGURT: VICTOR CHARLIE ZULU"
2,non-ordered,False,,,,,,semantic_2,direct,15,2,OPAL,"[8, 15]",0.0,1024,,5096,3,QUEBEC OSCAR NOVEMBER,-2.80574107170105,-0.3507176339626312,0.060461949557065964,8,False,False,False,0.0,"[{""name"": ""FERRET"", ""kind"": ""load"", ""packet"": 8, ""rank"": 1, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""VALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""OPAL"", ""kind"": ""passphrase"", ""packet"": 15, ""rank"": 2, ""answer"": ""QUEBEC OSCAR NOVEMBER"", ""reported"": false, ""response"": null, ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",1,2,0.0,,,False,True,,,"```python
[
    'Task CATHEDRAL: ANIMAL',
    'Task MARMALADE: VICTOR XRAY ROMEO',
    'Task FERRET: VALID'
]
```"
2,non-ordered,False,,,,,,semantic_2,direct,12,1,FIREFLY,"[12, 15]",0.0,1024,,6096,3,QUEBEC TANGO ECHO,-5.818581581115723,-0.831225940159389,0.0029718175064772367,7,False,False,False,0.0,"[{""name"": ""FIREFLY"", ""kind"": ""passphrase"", ""packet"": 12, ""rank"": 1, ""answer"": ""QUEBEC TANGO ECHO"", ""reported"": true, ""response"": ""VALID"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}, {""name"": ""EMERALD"", ""kind"": ""load"", ""packet"": 15, ""rank"": 2, ""answer"": ""INVALID"", ""reported"": true, ""response"": ""SOME GRINTS ARE NOT PIMS"", ""correct"": false, ""correct_lenient"": false, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"- Task FIREFLY: VALID
- Task EMERALD: SOME GRINTS ARE NOT PIMS"
2,non-ordered,False,,,,,,semantic_2,direct,3,1,DAFFODIL,"[3, 8]",0.0,1024,,7096,3,KILO VICTOR YANKEE,-0.4379976987838745,-0.048666410975986056,0.6453272700309753,9,True,True,True,1.0,"[{""name"": ""DAFFODIL"", ""kind"": ""passphrase"", ""packet"": 3, ""rank"": 1, ""answer"": ""KILO VICTOR YANKEE"", ""reported"": true, ""response"": ""KILO VICTOR YANKEE"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}, {""name"": ""PLATYPUS"", ""kind"": ""load"", ""packet"": 8, ""rank"": 2, ""answer"": ""YES"", ""reported"": true, ""response"": ""YES"", ""correct"": true, ""correct_lenient"": true, ""answer_migrated"": false}]",2,0,0.0,,,False,False,,,"```python
[
    'Task DAFFODIL: KILO VICTOR YANKEE',
    'Task PLATYPUS: YES'
]
```"
