lag,t1_load,regime,mask,n_pre,n_post,t2_abs_index,temperature,max_new_tokens,seed,t2_words,t2_phrase,t2_total_logprob,t2_mean_logprob,t2_joint_prob,t2_n_tokens,report_correct,t1_correct,output_truncated,t2_slot_missing,thinking_is_placeholder,raw_output
0,none,direct,False,8,4,10,0.0,256,7028,3,XRAY NOVEMBER FOXTROT,-12.465245842936838,-1.780749406133834,3.858446784366799e-06,7,True,,False,False,,"<Final_Answers>
Target 2 Result: XRAY NOVEMBER FOXTROT
Target 1 Result: 57
"
0,none,direct,False,5,7,7,0.0,256,8028,3,WHISKEY DELTA PAPA,-262.83811378479004,-26.283811378479005,7.093450613489223e-115,10,True,,False,False,,"<Final_Answers>
Target 2 Result: WHISKEY DELTA PAPA
Target 1 Result: 49
"
0,none,direct,False,3,9,5,0.0,256,9028,3,MIKE TANGO LIMA,-139.91265678405762,-27.982531356811524,1.7246668278944503e-61,5,True,,False,False,,"<Final_Answers>
Target 2 Result: MIKE TANGO LIMA
Target 1 Result: 68
"
0,easy,cot,False,2,10,4,0.0,256,28,3,DELTA XRAY ECHO,-78.51864624023438,-13.086441040039062,7.939354816241944e-35,6,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Leader election completed for ldap: new leader rack-14.
[Packet 02]: Garbage collection on oauth freed 842 megabytes.
[Packet 03 - T1]: LOGIC OVERRIDE. Decide whether TRAIN is a VEHICLE or an INSTRUMENT. Answer VEHICLE or INSTRUMENT.
[Packet 04 - T2]: The secure operational passphrase is ""DELTA XRAY ECHO"".
[Packet 05]: Service nginx restarted on rack-12 (production).
[Packet 06]: Vacuum on events reclaimed 313 pages.
[Packet 07]: Component rate limiter reloaded configuration successfully.
[Packet 08]: Service gateway restarted on node-e (qa).
[Packet 09]: Network latency to us-west-1 is 323 ms.
[Packet 10]: Dead-letter queue 'batch' has 32 stale entries.
[Packet 11]: Suspicious request blocked by smtp (code 502).
[Packet 12]: Queue 'priority' depth is 639 messages.
[Packet 13]:"
0,easy,cot,False,7,5,9,0.0,256,1028,3,OSCAR TANGO MIKE,-130.05231142044067,-16.256538927555084,3.30368621605132e-57,8,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Service ingest restarted on bravo-04 (canary).
[Packet 02]: Garbage collection on stream freed 163 megabytes.
[Packet 03]: Dead-letter queue 'high' has 52 stale entries.
[Packet 04]: Leader election completed for smtp: new leader delta-06.
[Packet 05]: Index rebuild on table orders completed in 115 ms.
[Packet 06]: Backup job 287 for users finished successfully.
[Packet 07]: Disk usage on lima-14 is 85 percent.
[Packet 08 - T1]: LOGIC OVERRIDE. Decide whether CELLO is a VEHICLE or an INSTRUMENT. Answer VEHICLE or INSTRUMENT.
[Packet 09 - T2]: The secure operational passphrase is ""OSCAR TANGO MIKE"".
[Packet 10]: Backup job 387 for events finished successfully.
[Packet 11]: Garbage collection on storage freed 154 megabytes.
[Packet 12]: Dead-letter queue 'batch' has 5 stale entries."
0,easy,cot,False,6,6,8,0.0,256,2028,3,LIMA FOXTROT WHISKEY,-96.00502681732178,-12.000628352165222,2.0209083497416397e-42,8,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Vacuum on events reclaimed 525 pages.
[Packet 02]: Inventory check on rack rack-13 marked complete.
[Packet 03]: DNS lookup for graphql.internal resolved in 218 ms.
[Packet 04]: Dead-letter queue 'indexer' has 59 stale entries.
[Packet 05]: Firewall rule 810 updated on india-11.
[Packet 06]: Door contact in lab 3B reports closed.
[Packet 07 - T1]: LOGIC OVERRIDE. Decide whether MANGO is a METAL or a FRUIT. Answer METAL or FRUIT.
[Packet 08 - T2]: The secure operational passphrase is ""LIMA FOXTROT WHISKEY"".
[Packet 09]: Secret checksums.sha256 rotated by credential manager.
[Packet 10]: Heartbeat from router received after 379 ms.
[Packet 11]: Cache hit ratio for oauth is 91 percent.
[Packet 12]: Failover triggered for scheduler in region sa-east-1.
[Packet"
0,easy,cot,False,5,7,7,0.0,256,3028,3,VICTOR UNIFORM GOLF,-124.88174796104431,-13.875749773449368,5.8149498031454475e-55,9,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Replication lag on audit is 30 seconds.
[Packet 02]: Leader election completed for sync: new leader bravo-03.
[Packet 03]: Calibration of fan controller in server room completed.
[Packet 04]: Deployment of version 1.3.12 started on staging.
[Packet 05]: Background worker audit logger finished cycle 403.
[Packet 06 - T1]: LOGIC OVERRIDE. Decide whether PEARL is a GEMSTONE or a VEGETABLE. Answer GEMSTONE or VEGETABLE.
[Packet 07 - T2]: The secure operational passphrase is ""VICTOR UNIFORM GOLF"".
[Packet 08]: Background worker health probe finished cycle 823.
[Packet 09]: Packet loss to edge-ap is 50 percent.
[Packet 10]: Login from internal node mike-15.
[Packet 11]: Calibration of humidity probe in lobby completed.
[Packet 12]: Volume node-d mounted read-only for maintenance.
[Packet 13]: Vacuum on billing reclaimed 3"
0,easy,cot,False,4,8,6,0.0,256,4028,3,WHISKEY INDIA PAPA,-193.06092643737793,-14.850840495182918,1.4279236186148782e-84,13,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Service etl drained 93 connections before shutdown.
[Packet 02]: Door contact in lab 3B reports closed.
[Packet 03]: Login from internal node node-b.
[Packet 04]: Calibration of humidity probe in lobby completed.
[Packet 05 - T1]: LOGIC OVERRIDE. Decide whether PORTUGAL is a PLANET or a COUNTRY. Answer PLANET or COUNTRY.
[Packet 06 - T2]: The secure operational passphrase is ""WHISKEY INDIA PAPA"".
[Packet 07]: Background worker metrics exporter finished cycle 846.
[Packet 08]: Power draw on rack hotel-10 is 692 watts.
[Packet 09]: Backup job 692 for telemetry finished successfully.
[Packet 10]: Service mailer reports status 504 on host node-a.
[Packet 11]: Door contact in operations center reports closed.
[Packet 12]: Garbage collection on ldap freed 125 megabytes.
[Packet 13]: Humidity in hot aisle is 83"
0,easy,cot,False,9,3,11,0.0,256,5028,3,CHARLIE LIMA GOLF,-109.97485327720642,-13.746856659650803,1.7319209816711246e-48,8,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Service webhook reports status 403 on host node-b.
[Packet 02]: Deployment of version 5.5.0 started on production.
[Packet 03]: Session 257 closed by oauth.
[Packet 04]: Connection pool for billing resized to 15 workers.
[Packet 05]: Garbage collection on gateway freed 739 megabytes.
[Packet 06]: Ambient temperature in lab 3B measured at 54C.
[Packet 07]: Service ingest drained 47 connections before shutdown.
[Packet 08]: Dead-letter queue 'notifier' has 73 stale entries.
[Packet 09]: Secret secrets.env rotated by credential manager.
[Packet 10 - T1]: LOGIC OVERRIDE. Decide whether SORGHUM is a CEREAL or a RIVER. Answer CEREAL or RIVER.
[Packet 11 - T2]: The secure operational passphrase is ""CHARLIE LIMA GOLF"".
[Packet 12]: Service billing returned to nominal state.
[Packet 13]: Service kafka restarted"
0,easy,cot,False,4,8,6,0.0,256,6028,3,XRAY FOXTROT INDIA,-123.19991302490234,-15.399989128112793,3.1257742008478206e-54,8,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Service ingest returned to nominal state.
[Packet 02]: Cache hit ratio for session is 14 percent.
[Packet 03]: Inventory check on rack juliet-12 marked complete.
[Packet 04]: Deployment of version 3.2.4 completed on production.
[Packet 05 - T1]: LOGIC OVERRIDE. Decide whether PEARL is a GEMSTONE or a VEGETABLE. Answer GEMSTONE or VEGETABLE.
[Packet 06 - T2]: The secure operational passphrase is ""XRAY FOXTROT INDIA"".
[Packet 07]: Object checksums.sha256 replicated to region us-east-2.
[Packet 08]: Component task scheduler reloaded configuration successfully.
[Packet 09]: Slow query log recorded 72 entries.
[Packet 10]: Service storage restarted on golf-09 (staging).
[Packet 11]: Volume india-11 mounted read-only for maintenance.
[Packet 12]: Read replica alpha-01 caught up to primary.
[Packet 13]: Replication lag on billing"
0,easy,cot,False,8,4,10,0.0,256,7028,3,XRAY NOVEMBER FOXTROT,-39.94199752807617,-13.31399917602539,4.50205584014746e-18,3,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Leader election completed for postgres: new leader delta-06.
[Packet 02]: Threshold for health probe adjusted to 80 percent.
[Packet 03]: Read replica india-11 caught up to primary.
[Packet 04]: smoke detector threshold exceeded in hot aisle.
[Packet 05]: Leader election completed for ldap: new leader edge-us.
[Packet 06]: Ambient temperature in break room measured at 36C.
[Packet 07]: Packet loss to edge-ap is 48 percent.
[Packet 08]: Rate limit reached for endpoint /v1/postgres.
[Packet 09 - T1]: LOGIC OVERRIDE. Decide whether CABBAGE is a VEGETABLE or a GEMSTONE. Answer VEGETABLE or GEMSTONE.
[Packet 10 - T2]: The secure operational passphrase is ""XRAY NOVEMBER FOXTROT"".
[Packet 11]: Configuration file secrets.env reloaded on juliet-12.
[Packet 12]: Cache hit ratio for smtp is 30 percent.
[Packet 1"
0,easy,cot,False,5,7,7,0.0,256,8028,3,WHISKEY DELTA PAPA,-149.98460388183594,-14.998460388183593,7.286419373716635e-66,10,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Service stream entered degraded mode.
[Packet 02]: Feature flag 'storage_beta' set to enabled.
[Packet 03]: Threshold for ingestion pipeline adjusted to 50 percent.
[Packet 04]: Leader election completed for sync: new leader bravo-04.
[Packet 05]: Connection pool for ingest resized to 40 workers.
[Packet 06 - T1]: LOGIC OVERRIDE. Decide whether CAT is an ANIMAL or a TOOL. Answer ANIMAL or TOOL.
[Packet 07 - T2]: The secure operational passphrase is ""WHISKEY DELTA PAPA"".
[Packet 08]: Read replica hotel-10 caught up to primary.
[Packet 09]: Deployment of version 4.4.15 completed on qa.
[Packet 10]: Component task scheduler reloaded configuration successfully.
[Packet 11]: Query against orders returned 412 rows in 65 ms.
[Packet 12]: Packet loss to india-11 is 49 percent.
[Packet 13]: Deployment of version 1."
0,easy,cot,False,3,9,5,0.0,256,9028,3,MIKE TANGO LIMA,-106.89057157182833,-11.876730174647593,3.7845530633185446e-47,9,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Cache hit ratio for queue is 31 percent.
[Packet 02]: Queue 'low' depth is 965 messages.
[Packet 03]: Vacuum on metrics reclaimed 230 pages.
[Packet 04 - T1]: LOGIC OVERRIDE. Decide whether MOSQUE is a BUILDING or a BIRD. Answer BUILDING or BIRD.
[Packet 05 - T2]: The secure operational passphrase is ""MIKE TANGO LIMA"".
[Packet 06]: Packet loss to edge-eu is 68 percent.
[Packet 07]: Heartbeat from oauth received after 453 ms.
[Packet 08]: Background worker health probe finished cycle 417.
[Packet 09]: Failover triggered for scheduler in region sa-east-1.
[Packet 10]: Humidity in lab 2A is 63 percent.
[Packet 11]: Failover triggered for smtp in region us-west-2.
[Packet 12]: Query against audit returned 170 rows in 428 ms.
[Packet "
0,easy,direct,False,2,10,4,0.0,256,28,3,DELTA XRAY ECHO,-115.04151725769043,-23.008303451538087,1.0917013948744612e-50,5,True,False,False,False,,"<Final_Answers>
Target 2 Result: DELTA XRAY ECHO
Target 1 Result: 71
"
0,easy,direct,False,7,5,9,0.0,256,1028,3,OSCAR TANGO MIKE,-139.24145317077637,-27.848290634155273,3.374467391213672e-61,5,True,False,False,False,,"<Final_Answers>
Target 2 Result: OSCAR TANGO MIKE
Target 1 Result: 85
"
0,easy,direct,False,6,6,8,0.0,256,2028,3,LIMA FOXTROT WHISKEY,-218.5783348083496,-27.3222918510437,1.182048589591856e-95,8,True,False,False,False,,"<Final_Answers>
Target 2 Result: LIMA FOXTROT WHISKEY
Target 1 Result: 91
"
0,easy,direct,False,5,7,7,0.0,256,3028,3,VICTOR UNIFORM GOLF,-202.61725616455078,-25.327157020568848,1.0102845450273801e-88,8,True,False,False,False,,"<Final_Answers>
Target 2 Result: VICTOR UNIFORM GOLF
Target 1 Result: 50
"
0,easy,direct,False,4,8,6,0.0,256,4028,3,WHISKEY INDIA PAPA,-222.56020736694336,-27.82002592086792,2.204601249858628e-97,8,True,False,False,False,,"<Final_Answers>
Target 2 Result: WHISKEY INDIA PAPA
Target 1 Result: 83
"
0,easy,direct,False,9,3,11,0.0,256,5028,3,CHARLIE LIMA GOLF,-312.9133892059326,-26.076115767161053,1.2689419477825445e-136,12,True,False,False,False,,"<Final_Answers>
Target 2 Result: CHARLIE LIMA GOLF
Target 1 Result: 73
"
0,easy,direct,False,4,8,6,0.0,256,6028,3,XRAY FOXTROT INDIA,-284.2199249267578,-28.42199249267578,3.6715965859314794e-124,10,True,False,False,False,,"<Final_Answers>
Target 2 Result: XRAY FOXTROT INDIA
Target 1 Result: 52
"
0,easy,direct,False,8,4,10,0.0,256,7028,3,XRAY NOVEMBER FOXTROT,-301.1723384857178,-27.379303498701617,1.5940990161931153e-131,11,True,False,False,False,,"<Final_Answers>
Target 2 Result: XRAY NOVEMBER FOXTROT
Target 1 Result: 57
"
0,easy,direct,False,5,7,7,0.0,256,8028,3,WHISKEY DELTA PAPA,-267.7072639465332,-26.77072639465332,5.447691460837278e-117,10,True,False,False,False,,"<Final_Answers>
Target 2 Result: WHISKEY DELTA PAPA
Target 1 Result: 49
"
0,easy,direct,False,3,9,5,0.0,256,9028,3,MIKE TANGO LIMA,-142.3792381286621,-28.47584762573242,1.4638026974693143e-62,5,True,True,False,False,,"<Final_Answers>
Target 2 Result: MIKE TANGO LIMA
Target 1 Result: BUILDING
"
0,hard,cot,False,2,10,4,0.0,256,28,3,DELTA XRAY ECHO,-103.49446201324463,-12.936807751655579,1.1296040481893241e-45,8,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Leader election completed for ldap: new leader rack-14.
[Packet 02]: Garbage collection on oauth freed 842 megabytes.
[Packet 03 - T1]: LOGIC OVERRIDE. Quinn is taller than Eve. Eve is taller than Ravi. Is Quinn shorter than Ravi? Answer YES or NO.
[Packet 04 - T2]: The secure operational passphrase is ""DELTA XRAY ECHO"".
[Packet 05]: Service nginx restarted on rack-12 (production).
[Packet 06]: Vacuum on events reclaimed 313 pages.
[Packet 07]: Component rate limiter reloaded configuration successfully.
[Packet 08]: Service gateway restarted on node-e (qa).
[Packet 09]: Network latency to us-west-1 is 323 ms.
[Packet 10]: Dead-letter queue 'batch' has 32 stale entries.
[Packet 11]: Suspicious request blocked by smtp (code 502).
[Packet 12]: Queue 'priority' depth is 639 messages.
[Packet "
0,hard,cot,False,7,5,9,0.0,256,1028,3,OSCAR TANGO MIKE,-15.946668101387388,-2.2780954430553413,1.1869981410922723e-07,7,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Service ingest restarted on bravo-04 (canary).
[Packet 02]: Garbage collection on stream freed 163 megabytes.
[Packet 03]: Dead-letter queue 'high' has 52 stale entries.
[Packet 04]: Leader election completed for smtp: new leader delta-06.
[Packet 05]: Index rebuild on table orders completed in 115 ms.
[Packet 06]: Backup job 287 for users finished successfully.
[Packet 07]: Disk usage on lima-14 is 85 percent.
[Packet 08 - T1]: LOGIC OVERRIDE. Tom is slower than Dave. Dave is slower than Quinn. Is Tom slower than Quinn? Answer YES or NO.
[Packet 09 - T2]: The secure operational passphrase is ""OSCAR TANGO MIKE"".
[Packet 10]: Backup job 387 for events finished successfully.
[Packet 11]: Garbage collection on storage freed 154 megabytes.
[Packet 12]: Dead-letter queue 'batch' has 5"
0,hard,cot,False,6,6,8,0.0,256,2028,3,LIMA FOXTROT WHISKEY,-136.23555064201355,-15.137283404668173,6.817923392792489e-60,9,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Vacuum on events reclaimed 525 pages.
[Packet 02]: Inventory check on rack rack-13 marked complete.
[Packet 03]: DNS lookup for graphql.internal resolved in 218 ms.
[Packet 04]: Dead-letter queue 'indexer' has 59 stale entries.
[Packet 05]: Firewall rule 810 updated on india-11.
[Packet 06]: Door contact in lab 3B reports closed.
[Packet 07 - T1]: LOGIC OVERRIDE. Tom finished before Sara. Sara finished before Leo. Did Leo finish before Tom? Answer YES or NO.
[Packet 08 - T2]: The secure operational passphrase is ""LIMA FOXTROT WHISKEY"".
[Packet 09]: Secret checksums.sha256 rotated by credential manager.
[Packet 10]: Heartbeat from router received after 379 ms.
[Packet 11]: Cache hit ratio for oauth is 91 percent.
[Packet 12]: Failover triggered for scheduler in region sa-east-1."
0,hard,cot,False,5,7,7,0.0,256,3028,3,VICTOR UNIFORM GOLF,-101.58144235610962,-12.697680294513702,7.651386158566397e-45,8,False,False,True,True,False,"DATA STREAM:
[Packet 01]: Replication lag on audit is 30 seconds.
[Packet 02]: Leader election completed for sync: new leader bravo-03.
[Packet 03]: Calibration of fan controller in server room completed.
[Packet 04]: Deployment of version 1.3.12 started on staging.
[Packet 05]: Background worker audit logger finished cycle 403.
[Packet 06 - T1]: LOGIC OVERRIDE. All gleeps are florks. Some florks are drovs. Does it follow that some gleeps are drovs? Answer VALID or INVALID.
[Packet 07 - T2]: The secure operational passphrase is ""VICTOR UNIFORM GOLF"".
[Packet 08]: Background worker health probe finished cycle 823.
[Packet 09]: Packet loss to edge-ap is 50 percent.
[Packet 10]: Login from internal node mike-15.
[Packet 11]: Calibration of humidity probe in lobby completed.
[Packet 12]: Volume node-d mounted read-only for maintenance.
[Packet"
