model,n_tasks,naming,t1_load,regime,passphrase_last,base_temp,probe_k,seed,t2_phrase,t2_task_name,t2_rank,t2_abs_index,cot_len_chars,base_output_truncated,has_fork_point,realized_report_contains,realized_t2_in_cot,t1_correct,report_s,report_k,report_degenerate,access_s,access_k,access_degenerate
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,5135,INDIA HOTEL QUEBEC,TAPESTRY,5,13,202,0,1,0,,0.0,7,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,6114,CHARLIE SIERRA ECHO,CACTUS,5,14,905,0,1,1,0,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,6114,CHARLIE SIERRA ECHO,CACTUS,5,14,139,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,6135,ALPHA CHARLIE BRAVO,KAYAK,5,15,535,0,1,0,0,0.25,3,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,6135,ALPHA CHARLIE BRAVO,KAYAK,5,15,134,0,1,1,,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,6135,ALPHA CHARLIE BRAVO,KAYAK,5,15,945,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,6135,ALPHA CHARLIE BRAVO,KAYAK,5,15,140,0,1,1,,0.5,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,7114,HOTEL PAPA FOXTROT,VINEYARD,5,15,535,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,7114,HOTEL PAPA FOXTROT,VINEYARD,5,15,96,0,1,0,,1.0,12,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,7135,XRAY KILO FOXTROT,METRONOME,5,11,885,0,1,0,0,0.25,5,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,7135,XRAY KILO FOXTROT,METRONOME,5,11,186,0,1,0,,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,7135,XRAY KILO FOXTROT,METRONOME,5,11,1255,0,1,1,1,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,7135,XRAY KILO FOXTROT,METRONOME,5,11,138,0,1,1,,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,8114,MIKE ECHO YANKEE,PYRAMID,5,12,964,0,1,1,1,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,8114,MIKE ECHO YANKEE,PYRAMID,5,12,141,0,1,1,,1.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,8135,UNIFORM QUEBEC PAPA,QUIVER,5,15,491,0,1,1,1,0.5,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,8135,UNIFORM QUEBEC PAPA,QUIVER,5,15,129,0,1,1,,0.75,11,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,8135,UNIFORM QUEBEC PAPA,QUIVER,5,15,1299,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,8135,UNIFORM QUEBEC PAPA,QUIVER,5,15,139,0,1,1,,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,9114,UNIFORM SIERRA KILO,ORCHID,5,15,458,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,9114,UNIFORM SIERRA KILO,ORCHID,5,15,133,0,1,1,,1.0,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,9135,LIMA QUEBEC FOXTROT,SUNDIAL,5,11,750,0,1,0,0,0.0,3,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,9135,LIMA QUEBEC FOXTROT,SUNDIAL,5,11,134,0,1,1,,0.5,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,9135,LIMA QUEBEC FOXTROT,SUNDIAL,5,11,801,0,1,1,0,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,9135,LIMA QUEBEC FOXTROT,SUNDIAL,5,11,127,0,1,1,,0.25,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,10114,BRAVO QUEBEC INDIA,NUTMEG,5,14,386,0,1,1,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,10114,BRAVO QUEBEC INDIA,NUTMEG,5,14,125,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,10135,LIMA INDIA MIKE,PELICAN,5,15,652,0,1,1,0,0.75,9,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,10135,LIMA INDIA MIKE,PELICAN,5,15,142,0,1,1,,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,10135,LIMA INDIA MIKE,PELICAN,5,15,1031,0,1,0,0,0.5,5,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,10135,LIMA INDIA MIKE,PELICAN,5,15,107,0,1,0,,0.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,11114,BRAVO SIERRA FOXTROT,HEDGEHOG,5,15,348,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,11114,BRAVO SIERRA FOXTROT,HEDGEHOG,5,15,146,0,1,1,,1.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,11135,PAPA XRAY KILO,OPAL,5,12,1399,0,1,1,0,0.25,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,11135,PAPA XRAY KILO,OPAL,5,12,125,0,1,1,,0.25,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,11135,PAPA XRAY KILO,OPAL,5,12,708,0,1,1,0,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,11135,PAPA XRAY KILO,OPAL,5,12,129,0,1,1,,0.0,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,12114,JULIET CHARLIE ZULU,VINEYARD,5,14,525,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,12114,JULIET CHARLIE ZULU,VINEYARD,5,14,127,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,12135,JULIET GOLF INDIA,GARGOYLE,5,11,896,0,1,1,0,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,12135,JULIET GOLF INDIA,GARGOYLE,5,11,134,0,1,1,,0.75,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,12135,JULIET GOLF INDIA,GARGOYLE,5,11,1324,0,1,1,1,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,12135,JULIET GOLF INDIA,GARGOYLE,5,11,138,0,1,1,,0.25,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,13114,PAPA BRAVO JULIET,FIREFLY,5,15,593,0,1,1,1,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,13114,PAPA BRAVO JULIET,FIREFLY,5,15,131,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,13135,BRAVO ECHO SIERRA,TAPESTRY,5,15,1643,0,1,0,1,0.25,13,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,13135,BRAVO ECHO SIERRA,TAPESTRY,5,15,142,0,1,1,,1.0,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,13135,BRAVO ECHO SIERRA,TAPESTRY,5,15,751,0,0,0,0,0.5,,,,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,13135,BRAVO ECHO SIERRA,TAPESTRY,5,15,144,0,1,1,,0.25,9,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,14114,ROMEO BRAVO LIMA,CACTUS,5,13,684,0,1,0,1,1.0,4,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,14114,ROMEO BRAVO LIMA,CACTUS,5,13,125,0,1,1,,1.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,14135,PAPA JULIET UNIFORM,HARMONICA,5,15,592,0,1,1,0,0.5,3,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,14135,PAPA JULIET UNIFORM,HARMONICA,5,15,613,0,1,0,,0.5,2,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,14135,PAPA JULIET UNIFORM,HARMONICA,5,15,678,0,1,0,0,1.0,10,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,14135,PAPA JULIET UNIFORM,HARMONICA,5,15,153,0,1,1,,0.75,14,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,15114,BRAVO GOLF ALPHA,ANCHOVY,5,14,412,0,1,1,1,0.75,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,15114,BRAVO GOLF ALPHA,ANCHOVY,5,14,133,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,15135,ROMEO DELTA HOTEL,TOBOGGAN,5,15,736,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,15135,ROMEO DELTA HOTEL,TOBOGGAN,5,15,204,0,1,0,,0.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,15135,ROMEO DELTA HOTEL,TOBOGGAN,5,15,545,0,1,1,0,0.25,11,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,15135,ROMEO DELTA HOTEL,TOBOGGAN,5,15,114,0,1,0,,0.25,11,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,16114,LIMA DELTA JULIET,JIGSAW,5,15,561,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,16114,LIMA DELTA JULIET,JIGSAW,5,15,128,0,1,1,,1.0,13,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,16135,ECHO QUEBEC TANGO,BLIZZARD,5,13,1043,0,1,1,0,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,16135,ECHO QUEBEC TANGO,BLIZZARD,5,13,135,0,1,1,,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,16135,ECHO QUEBEC TANGO,BLIZZARD,5,13,1303,0,1,0,0,0.75,1,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,16135,ECHO QUEBEC TANGO,BLIZZARD,5,13,155,0,1,1,,0.25,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,17114,GOLF BRAVO MIKE,CENTIPEDE,5,14,631,0,1,1,0,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,17114,GOLF BRAVO MIKE,CENTIPEDE,5,14,134,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,17135,XRAY ZULU ALPHA,EMERALD,5,10,619,0,1,1,0,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,17135,XRAY ZULU ALPHA,EMERALD,5,10,127,0,1,1,,0.5,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,17135,XRAY ZULU ALPHA,EMERALD,5,10,370,0,1,1,1,0.25,15,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,17135,XRAY ZULU ALPHA,EMERALD,5,10,129,0,1,1,,0.5,19,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,18114,ALPHA ZULU CHARLIE,INKWELL,5,14,487,0,1,0,0,0.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,18114,ALPHA ZULU CHARLIE,INKWELL,5,14,136,0,1,1,,1.0,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,18135,VICTOR DELTA XRAY,ABACUS,5,15,642,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,18135,VICTOR DELTA XRAY,ABACUS,5,15,128,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,18135,VICTOR DELTA XRAY,ABACUS,5,15,1863,0,1,1,1,0.5,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,18135,VICTOR DELTA XRAY,ABACUS,5,15,97,0,1,0,,0.25,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,19114,TANGO MIKE YANKEE,GONDOLA,5,14,584,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,19114,TANGO MIKE YANKEE,GONDOLA,5,14,130,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,19135,GOLF OSCAR BRAVO,MONGOOSE,5,13,1904,0,1,1,1,0.25,13,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,19135,GOLF OSCAR BRAVO,MONGOOSE,5,13,130,0,1,1,,0.5,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,19135,GOLF OSCAR BRAVO,MONGOOSE,5,13,891,0,1,0,1,0.25,5,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,19135,GOLF OSCAR BRAVO,MONGOOSE,5,13,87,0,1,0,,0.0,1,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,20114,WHISKEY FOXTROT NOVEMBER,GLACIER,5,12,495,0,1,1,1,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,20114,WHISKEY FOXTROT NOVEMBER,GLACIER,5,12,137,0,1,1,,1.0,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,20135,GOLF ECHO NOVEMBER,FIREFLY,5,13,1243,0,1,1,1,0.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,20135,GOLF ECHO NOVEMBER,FIREFLY,5,13,132,0,1,1,,0.75,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,20135,GOLF ECHO NOVEMBER,FIREFLY,5,13,1513,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,20135,GOLF ECHO NOVEMBER,FIREFLY,5,13,148,0,1,1,,0.5,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,21114,BRAVO GOLF LIMA,ZUCCHINI,5,13,319,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,21114,BRAVO GOLF LIMA,ZUCCHINI,5,13,135,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,21135,QUEBEC HOTEL CHARLIE,TULIP,5,14,765,0,1,1,1,0.75,15,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,21135,QUEBEC HOTEL CHARLIE,TULIP,5,14,141,0,1,1,,0.25,8,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,21135,QUEBEC HOTEL CHARLIE,TULIP,5,14,1105,0,1,1,0,0.5,7,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,21135,QUEBEC HOTEL CHARLIE,TULIP,5,14,131,0,1,1,,0.75,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,22114,GOLF MIKE WHISKEY,RHUBARB,5,12,701,0,1,1,1,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,22114,GOLF MIKE WHISKEY,RHUBARB,5,12,130,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,22135,FOXTROT KILO ALPHA,PLATYPUS,5,12,1378,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,22135,FOXTROT KILO ALPHA,PLATYPUS,5,12,134,0,1,0,,0.75,14,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,22135,FOXTROT KILO ALPHA,PLATYPUS,5,12,1397,0,1,0,1,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,22135,FOXTROT KILO ALPHA,PLATYPUS,5,12,141,0,1,0,,0.5,16,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,23114,KILO ALPHA VICTOR,QUIVER,5,10,481,0,1,0,0,0.75,3,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,23114,KILO ALPHA VICTOR,QUIVER,5,10,129,0,1,1,,1.0,19,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,23135,VICTOR ALPHA ROMEO,TOBOGGAN,5,15,770,0,1,1,0,0.5,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,23135,VICTOR ALPHA ROMEO,TOBOGGAN,5,15,131,0,1,1,,0.5,10,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,23135,VICTOR ALPHA ROMEO,TOBOGGAN,5,15,519,0,1,1,0,0.75,14,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,23135,VICTOR ALPHA ROMEO,TOBOGGAN,5,15,598,0,1,0,,0.0,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,24114,WHISKEY UNIFORM ECHO,QUARRY,5,14,787,0,1,1,0,0.5,18,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,24114,WHISKEY UNIFORM ECHO,QUARRY,5,14,438,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,24135,ALPHA OSCAR MIKE,TOBOGGAN,5,14,1456,0,1,0,0,0.5,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,24135,ALPHA OSCAR MIKE,TOBOGGAN,5,14,140,0,1,1,,0.75,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,24135,ALPHA OSCAR MIKE,TOBOGGAN,5,14,1481,0,1,0,0,0.25,0,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,24135,ALPHA OSCAR MIKE,TOBOGGAN,5,14,144,0,1,1,,0.25,17,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,25114,HOTEL ROMEO NOVEMBER,KUMQUAT,5,11,383,0,1,0,0,0.75,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,25114,HOTEL ROMEO NOVEMBER,KUMQUAT,5,11,130,0,1,1,,1.0,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,25135,JULIET XRAY WHISKEY,KUMQUAT,5,10,2212,0,1,1,0,0.5,16,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,25135,JULIET XRAY WHISKEY,KUMQUAT,5,10,131,0,1,1,,0.25,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,25135,JULIET XRAY WHISKEY,KUMQUAT,5,10,1262,0,1,0,0,0.5,1,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,25135,JULIET XRAY WHISKEY,KUMQUAT,5,10,129,0,1,1,,0.5,15,20,0,,,
gemma2:2b,5,non-ordered,trivial,cot,True,1.0,20,26114,BRAVO JULIET XRAY,EMERALD,5,15,642,0,1,0,0,1.0,0,20,0,,,
gemma2:2b,5,non-ordered,trivial,direct,True,1.0,20,26114,BRAVO JULIET XRAY,EMERALD,5,15,150,0,1,1,,1.0,17,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,cot,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,494,0,1,0,1,0.0,11,20,0,,,
gemma2:2b,5,non-ordered,semantic_2,direct,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,146,0,1,1,,0.25,18,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,cot,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,771,0,1,1,1,0.25,20,20,0,,,
gemma2:2b,5,non-ordered,semantic_4,direct,True,1.0,20,26135,INDIA ZULU UNIFORM,QUIVER,5,11,143,0,1,1,,0.0,18,20,0,,,
