model,n_tasks,naming,t1_load,regime,passphrase_last,base_temp,probe_k,seed,t2_phrase,t2_task_name,t2_rank,t2_abs_index,cot_len_chars,base_output_truncated,has_fork_point,realized_report_contains,realized_t2_in_cot,t1_correct,report_s,report_k,report_degenerate,access_s,access_k,access_degenerate
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,8114,MIKE ECHO YANKEE,PYRAMID,5,12,215,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,8149,BRAVO GOLF VICTOR,OPAL,5,15,1469,0,1,0,0,0.25,12,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,8149,BRAVO GOLF VICTOR,OPAL,5,15,104,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,8149,BRAVO GOLF VICTOR,OPAL,5,15,1356,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,8149,BRAVO GOLF VICTOR,OPAL,5,15,106,0,1,1,,0.0,19,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,8149,BRAVO GOLF VICTOR,OPAL,5,15,968,0,1,1,1,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,8149,BRAVO GOLF VICTOR,OPAL,5,15,161,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,9114,UNIFORM SIERRA KILO,ORCHID,5,15,555,0,0,1,1,1.0,,,,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,9114,UNIFORM SIERRA KILO,ORCHID,5,15,120,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,9149,UNIFORM ZULU ROMEO,WALRUS,5,13,1031,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,9149,UNIFORM ZULU ROMEO,WALRUS,5,13,108,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,9149,UNIFORM ZULU ROMEO,WALRUS,5,13,930,0,1,1,1,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,9149,UNIFORM ZULU ROMEO,WALRUS,5,13,130,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,9149,UNIFORM ZULU ROMEO,WALRUS,5,13,1102,0,1,0,0,0.25,3,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,9149,UNIFORM ZULU ROMEO,WALRUS,5,13,143,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,10114,BRAVO QUEBEC INDIA,NUTMEG,5,14,342,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,10114,BRAVO QUEBEC INDIA,NUTMEG,5,14,215,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,10149,JULIET MIKE DELTA,SAPPHIRE,5,15,1057,0,1,0,0,0.5,12,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,10149,JULIET MIKE DELTA,SAPPHIRE,5,15,174,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,10149,JULIET MIKE DELTA,SAPPHIRE,5,15,2672,1,1,0,1,0.25,18,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,10149,JULIET MIKE DELTA,SAPPHIRE,5,15,124,0,1,0,,0.0,10,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,10149,JULIET MIKE DELTA,SAPPHIRE,5,15,628,0,1,0,0,0.0,0,20,1,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,10149,JULIET MIKE DELTA,SAPPHIRE,5,15,108,0,1,1,,0.25,19,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,11114,BRAVO SIERRA FOXTROT,HEDGEHOG,5,15,468,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,11114,BRAVO SIERRA FOXTROT,HEDGEHOG,5,15,143,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,11149,HOTEL LIMA JULIET,ZUCCHINI,5,15,355,0,1,1,1,0.25,20,20,1,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,11149,HOTEL LIMA JULIET,ZUCCHINI,5,15,113,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,11149,HOTEL LIMA JULIET,ZUCCHINI,5,15,848,0,1,1,1,0.25,20,20,1,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,11149,HOTEL LIMA JULIET,ZUCCHINI,5,15,112,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,11149,HOTEL LIMA JULIET,ZUCCHINI,5,15,1562,0,1,1,0,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,11149,HOTEL LIMA JULIET,ZUCCHINI,5,15,112,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,12114,JULIET CHARLIE ZULU,VINEYARD,5,14,346,0,1,1,1,1.0,19,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,12114,JULIET CHARLIE ZULU,VINEYARD,5,14,217,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,12149,PAPA OSCAR ZULU,ORIGAMI,5,15,1322,0,1,1,0,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,12149,PAPA OSCAR ZULU,ORIGAMI,5,15,110,0,1,1,,0.0,9,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,12149,PAPA OSCAR ZULU,ORIGAMI,5,15,1456,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,12149,PAPA OSCAR ZULU,ORIGAMI,5,15,185,0,1,1,,0.0,10,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,12149,PAPA OSCAR ZULU,ORIGAMI,5,15,838,0,1,0,0,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,12149,PAPA OSCAR ZULU,ORIGAMI,5,15,214,0,1,1,,0.0,18,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,13114,PAPA BRAVO JULIET,FIREFLY,5,15,670,0,1,1,1,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,13114,PAPA BRAVO JULIET,FIREFLY,5,15,138,0,1,1,,1.0,15,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,13149,WHISKEY YANKEE INDIA,RASPBERRY,5,11,479,0,1,0,0,0.5,0,20,1,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,13149,WHISKEY YANKEE INDIA,RASPBERRY,5,11,110,0,1,0,,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,13149,WHISKEY YANKEE INDIA,RASPBERRY,5,11,1364,0,1,0,1,0.25,2,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,13149,WHISKEY YANKEE INDIA,RASPBERRY,5,11,108,0,1,0,,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,13149,WHISKEY YANKEE INDIA,RASPBERRY,5,11,1778,0,1,0,1,0.0,5,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,13149,WHISKEY YANKEE INDIA,RASPBERRY,5,11,116,0,1,0,,0.0,0,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,14114,ROMEO BRAVO LIMA,CACTUS,5,13,438,0,1,1,1,0.75,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,14114,ROMEO BRAVO LIMA,CACTUS,5,13,116,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,14149,HOTEL DELTA UNIFORM,UMBRELLA,5,15,962,0,1,1,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,14149,HOTEL DELTA UNIFORM,UMBRELLA,5,15,115,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,14149,HOTEL DELTA UNIFORM,UMBRELLA,5,15,772,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,14149,HOTEL DELTA UNIFORM,UMBRELLA,5,15,106,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,14149,HOTEL DELTA UNIFORM,UMBRELLA,5,15,1639,0,1,0,0,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,14149,HOTEL DELTA UNIFORM,UMBRELLA,5,15,145,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,15114,BRAVO GOLF ALPHA,ANCHOVY,5,14,474,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,15114,BRAVO GOLF ALPHA,ANCHOVY,5,14,219,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,15149,OSCAR ECHO ZULU,YOGURT,5,12,686,0,1,1,1,0.25,18,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,15149,OSCAR ECHO ZULU,YOGURT,5,12,158,0,1,1,,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,15149,OSCAR ECHO ZULU,YOGURT,5,12,1549,0,1,0,0,0.0,13,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,15149,OSCAR ECHO ZULU,YOGURT,5,12,103,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,15149,OSCAR ECHO ZULU,YOGURT,5,12,813,0,0,0,1,0.5,,,,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,15149,OSCAR ECHO ZULU,YOGURT,5,12,119,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,16114,LIMA DELTA JULIET,JIGSAW,5,15,603,0,1,1,1,1.0,20,20,1,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,16114,LIMA DELTA JULIET,JIGSAW,5,15,218,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,16149,YANKEE HOTEL INDIA,YACHT,5,13,1489,0,1,0,1,0.25,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,16149,YANKEE HOTEL INDIA,YACHT,5,13,104,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,16149,YANKEE HOTEL INDIA,YACHT,5,13,1769,0,1,0,0,0.5,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,16149,YANKEE HOTEL INDIA,YACHT,5,13,118,0,1,1,,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,16149,YANKEE HOTEL INDIA,YACHT,5,13,1651,0,1,1,0,0.0,13,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,16149,YANKEE HOTEL INDIA,YACHT,5,13,106,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,17114,GOLF BRAVO MIKE,CENTIPEDE,5,14,473,0,1,1,1,0.75,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,17114,GOLF BRAVO MIKE,CENTIPEDE,5,14,223,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,17149,JULIET NOVEMBER WHISKEY,DOLPHIN,5,14,1503,0,1,1,1,0.5,14,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,17149,JULIET NOVEMBER WHISKEY,DOLPHIN,5,14,130,0,1,1,,0.0,18,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,17149,JULIET NOVEMBER WHISKEY,DOLPHIN,5,14,945,0,1,0,0,0.0,0,20,1,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,17149,JULIET NOVEMBER WHISKEY,DOLPHIN,5,14,168,0,1,0,,0.0,17,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,17149,JULIET NOVEMBER WHISKEY,DOLPHIN,5,14,1237,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,17149,JULIET NOVEMBER WHISKEY,DOLPHIN,5,14,84,0,1,0,,0.0,14,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,18114,ALPHA ZULU CHARLIE,INKWELL,5,14,531,0,1,1,1,0.75,19,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,18114,ALPHA ZULU CHARLIE,INKWELL,5,14,171,0,1,1,,1.0,12,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,18149,ALPHA OSCAR FOXTROT,OPAL,5,14,1441,0,1,1,1,0.5,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,18149,ALPHA OSCAR FOXTROT,OPAL,5,14,106,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,18149,ALPHA OSCAR FOXTROT,OPAL,5,14,1329,0,1,1,1,0.25,5,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,direct,True,1.0,20,18149,ALPHA OSCAR FOXTROT,OPAL,5,14,105,0,1,1,,0.0,15,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,cot,True,1.0,20,18149,ALPHA OSCAR FOXTROT,OPAL,5,14,2134,0,1,0,1,0.75,0,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_4,direct,True,1.0,20,18149,ALPHA OSCAR FOXTROT,OPAL,5,14,156,0,1,1,,0.0,15,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,cot,True,1.0,20,19114,TANGO MIKE YANKEE,GONDOLA,5,14,327,0,1,1,0,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,trivial,direct,True,1.0,20,19114,TANGO MIKE YANKEE,GONDOLA,5,14,202,0,1,1,,1.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,cot,True,1.0,20,19149,VICTOR ZULU UNIFORM,VOLCANO,5,8,933,0,1,1,1,0.25,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_2,direct,True,1.0,20,19149,VICTOR ZULU UNIFORM,VOLCANO,5,8,221,0,1,1,,0.0,20,20,0,,,
qwen2.5:3b,5,non-ordered,math_bench_3,cot,True,1.0,20,19149,VICTOR ZULU UNIFORM,VOLCANO,5,8,616,0,1,0,0,0.75,3,20,0,,,
